#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0001595	Abnormal hair morphology	6	1040	0.98	0.00040	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960	ERCC4,ERCC6,SUFU,GNAS,CDKN2A,BRCA1
Monarch	HP:0007352	Cerebellar calcifications	2	8	2.61	0.00040	9606.ENSP00000348089,9606.ENSP00000358918	ERCC6,SUFU
Monarch	HP:0011732	Abnormality of adrenal morphology	3	80	1.79	0.00040	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0005918	Abnormal finger phalanx morphology	5	589	1.14	0.00042	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	FANCD2,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0006297	Enamel hypoplasia	3	81	1.78	0.00042	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0010622	Neoplasm of the skeletal system	3	81	1.78	0.00042	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0010514	Hyperpituitarism	3	82	1.78	0.00043	9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC6,SUFU,GNAS
Monarch	HP:0000089	Renal hypoplasia	3	86	1.76	0.00048	9606.ENSP00000257430,9606.ENSP00000348089,9606.ENSP00000498215	APC,ERCC6,FANCB
Monarch	HP:0000292	Loss of facial adipose tissue	2	9	2.56	0.00048	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0001541	Ascites	3	86	1.76	0.00048	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520	APC,TP53,ERCC4
Monarch	HP:0004463	Absent brainstem auditory responses	2	9	2.56	0.00048	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0006572	Subacute progressive viral hepatitis	2	9	2.56	0.00048	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0011442	Abnormal central motor function	7	1689	0.83	0.00048	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418915	APC,TP53,ERCC4,ERCC6,SUFU,GNAS,CDKN2A
Monarch	HP:0100762	Hemobilia	2	9	2.56	0.00048	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0002119	Ventriculomegaly	5	612	1.13	0.00049	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0004334	Dermal atrophy	3	88	1.75	0.00051	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0000692	Tooth malposition	4	286	1.36	0.00052	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000418960	ERCC4,ERCC6,GNAS,BRCA1
Monarch	HP:0003221	Chromosomal breakage induced by crosslinking agents	2	10	2.52	0.00056	9606.ENSP00000259008,9606.ENSP00000287647	BRIP1,FANCD2
Monarch	HP:0009650	Short distal phalanx of the thumb	2	10	2.52	0.00056	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0004363	Abnormal circulating calcium concentration	3	95	1.71	0.00063	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0001080	Biliary tract abnormality	3	96	1.71	0.00064	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520	APC,TP53,ERCC4
Monarch	HP:0002896	Neoplasm of the liver	3	96	1.71	0.00064	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0000680	Delayed eruption of primary teeth	2	11	2.47	0.00065	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0003138	Increased blood urea nitrogen	2	11	2.47	0.00065	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0410019	Epigastric pain	2	11	2.47	0.00065	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0002014	Diarrhea	4	309	1.33	0.00068	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089	APC,TP53,ERCC4,ERCC6
Monarch	HP:0004297	Abnormality of the biliary system	4	309	1.33	0.00068	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000360141	APC,TP53,ERCC4,GNAS
Monarch	HP:0011025	Abnormal cardiovascular system physiology	6	1169	0.93	0.00073	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0012795	Abnormal optic disc morphology	5	670	1.09	0.00073	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	APC,TP53,ERCC4,ERCC6,SUFU
Monarch	HP:0007376	Abnormal choroid plexus morphology	2	12	2.44	0.00074	9606.ENSP00000269305,9606.ENSP00000360141	TP53,GNAS
Monarch	HP:0001876	Pancytopenia	3	102	1.68	0.00075	9606.ENSP00000287647,9606.ENSP00000360141,9606.ENSP00000498215	FANCD2,GNAS,FANCB
Monarch	HP:0000708	Behavioral abnormality	7	1839	0.8	0.00078	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,FANCD2,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0030448	Soft tissue sarcoma	3	104	1.68	0.00079	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918	APC,TP53,SUFU
Monarch	HP:0000820	Abnormality of the thyroid gland	4	327	1.3	0.00083	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,SUFU,GNAS
Monarch	HP:0002888	Ependymoma	2	13	2.4	0.00085	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0003079	Defective DNA repair after ultraviolet radiation damage	2	13	2.4	0.00085	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0012174	Glioblastoma multiforme	2	13	2.4	0.00085	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0007370	Aplasia/Hypoplasia of the corpus callosum	5	698	1.07	0.00087	9606.ENSP00000257430,9606.ENSP00000287647,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000498215	APC,FANCD2,ERCC6,SUFU,FANCB
Monarch	HP:0003764	Nevus	3	109	1.65	0.00090	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418915	ERCC4,SUFU,CDKN2A
Monarch	HP:0033725	Thin corpus callosum	5	709	1.06	0.00093	9606.ENSP00000257430,9606.ENSP00000287647,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000498215	APC,FANCD2,ERCC6,SUFU,FANCB
Monarch	HP:0002639	Budd-Chiari syndrome	2	14	2.37	0.00096	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0010044	Short 4th metacarpal	2	14	2.37	0.00096	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0012050	Anasarca	2	14	2.37	0.00096	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0410042	Abnormal liver morphology	5	715	1.06	0.00096	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,GNAS
Monarch	HP:0010927	Abnormal blood inorganic cation concentration	3	113	1.64	0.00098	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0005105	Abnormal nasal morphology	6	1245	0.9	0.00099	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	APC,ERCC4,ERCC6,SUFU,GNAS,BRCA1
Monarch	HP:0004370	Abnormality of temperature regulation	4	350	1.27	0.0010	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089	APC,TP53,ERCC4,ERCC6
Monarch	EFO:0003843	Pain	4	356	1.27	0.0011	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,SUFU,GNAS
Monarch	HP:0001376	Limitation of joint mobility	4	356	1.27	0.0011	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,ERCC4,ERCC6,GNAS
Monarch	HP:0008839	Hypoplastic pelvis	2	15	2.34	0.0011	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0000674	Anodontia	2	16	2.31	0.0012	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0030532	Visual acuity test abnormality	2	16	2.31	0.0012	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0032101	Unusual infection	5	748	1.04	0.0012	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0002480	Hepatic encephalopathy	2	17	2.29	0.0013	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0005914	Aplasia/Hypoplasia involving the metacarpal bones	3	125	1.6	0.0013	9606.ENSP00000287647,9606.ENSP00000358918,9606.ENSP00000360141	FANCD2,SUFU,GNAS
Monarch	HP:0011359	Dry hair	2	17	2.29	0.0013	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0000621	Entropion	2	18	2.26	0.0014	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0001029	Poikiloderma	2	18	2.26	0.0014	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0005227	Adenomatous colonic polyposis	2	18	2.26	0.0014	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0006725	Pancreatic adenocarcinoma	2	18	2.26	0.0014	9606.ENSP00000257430,9606.ENSP00000418915	APC,CDKN2A
Monarch	HP:0009592	Astrocytoma	2	18	2.26	0.0014	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0011027	Abnormal fallopian tube morphology	2	18	2.26	0.0014	9606.ENSP00000418960,9606.ENSP00000498215	BRCA1,FANCB
Monarch	HP:0011843	Abnormal musculoskeletal physiology	6	1330	0.87	0.0014	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0100523	Liver abscess	2	18	2.26	0.0014	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0008736	Hypoplasia of penis	4	387	1.23	0.0015	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000498215	FANCD2,ERCC4,ERCC6,FANCB
Monarch	HP:0000958	Dry skin	3	136	1.56	0.0016	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418915	ERCC4,ERCC6,CDKN2A
Monarch	HP:0002605	Hepatic necrosis	2	19	2.24	0.0016	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0011772	Abnormal thyroid morphology	3	136	1.56	0.0016	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0001909	Leukemia	3	141	1.54	0.0017	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000287647	APC,TP53,FANCD2
Monarch	HP:0002808	Kyphosis	4	405	1.21	0.0017	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0003739	Myoclonic spasms	2	20	2.22	0.0017	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0005328	Progeroid facial appearance	2	20	2.22	0.0017	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0008202	Reduced circulating prolactin concentration	2	20	2.22	0.0017	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0000581	Blepharophimosis	3	143	1.54	0.0018	9606.ENSP00000287647,9606.ENSP00000348089,9606.ENSP00000418960	FANCD2,ERCC6,BRCA1
Monarch	HP:0000479	Abnormal retinal morphology	5	836	0.99	0.0019	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418915	APC,TP53,ERCC4,ERCC6,CDKN2A
Monarch	HP:0000987	Atypical scarring of skin	3	146	1.53	0.0019	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089	APC,ERCC4,ERCC6
Monarch	HP:0001413	Micronodular cirrhosis	2	21	2.19	0.0019	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0000870	Increased circulating prolactin concentration	2	22	2.17	0.0020	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0200063	Colorectal polyposis	2	22	2.17	0.0020	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0011458	Abdominal symptom	6	1448	0.83	0.0021	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0002176	Spinal cord compression	2	23	2.15	0.0022	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0011276	Vascular skin abnormality	4	433	1.18	0.0022	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	FANCD2,ERCC4,ERCC6,GNAS
Monarch	HP:0012288	Neoplasm of head and neck	2	23	2.15	0.0022	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0001067	Neurofibromas	2	24	2.14	0.0023	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0002859	Rhabdomyosarcoma	2	24	2.14	0.0023	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0011356	Regional abnormality of skin	4	441	1.17	0.0023	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	APC,ERCC4,ERCC6,SUFU
Monarch	HP:0004364	Abnormal circulating nitrogen compound concentration	4	445	1.17	0.0024	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089	APC,TP53,ERCC4,ERCC6
Monarch	HP:0000303	Mandibular prognathia	3	161	1.49	0.0025	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0000633	Decreased lacrimation	2	25	2.12	0.0025	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0002920	Decreased circulating ACTH level	2	25	2.12	0.0025	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0003974	Absent radius	2	25	2.12	0.0025	9606.ENSP00000287647,9606.ENSP00000498215	FANCD2,FANCB
Monarch	HP:0009834	Abnormal proximal phalanx morphology of the hand	2	25	2.12	0.0025	9606.ENSP00000287647,9606.ENSP00000360141	FANCD2,GNAS
Monarch	HP:0200114	Metabolic alkalosis	2	25	2.12	0.0025	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0000970	Anhidrosis	2	26	2.1	0.0027	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0000554	Uveitis	2	27	2.08	0.0028	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0002893	Pituitary adenoma	2	27	2.08	0.0028	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0007814	Retinal pigment epithelial mottling	2	27	2.08	0.0028	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0010009	Abnormal 1st metacarpal morphology	2	27	2.08	0.0028	9606.ENSP00000287647,9606.ENSP00000360141	FANCD2,GNAS
Monarch	HP:0012126	Stomach cancer	2	27	2.08	0.0028	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0002866	Hypoplastic iliac wing	2	28	2.07	0.0030	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0001508	Failure to thrive	5	949	0.94	0.0032	9606.ENSP00000259008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000418960	BRIP1,ERCC4,ERCC6,GNAS,BRCA1
Monarch	HP:0008850	Severe postnatal growth retardation	2	29	2.05	0.0032	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0012539	Non-Hodgkin lymphoma	2	29	2.05	0.0032	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0000426	Prominent nasal bridge	3	180	1.44	0.0033	9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000418960	ERCC6,SUFU,BRCA1
Monarch	HP:0000684	Delayed eruption of teeth	3	181	1.43	0.0033	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0000876	Oligomenorrhea	2	30	2.04	0.0033	9606.ENSP00000348089,9606.ENSP00000360141	ERCC6,GNAS
Monarch	HP:0003758	Reduced subcutaneous adipose tissue	2	30	2.04	0.0033	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0004493	Craniofacial hyperostosis	2	31	2.02	0.0035	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0001901	Polycythemia	2	32	2.01	0.0037	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	EFO:0004747	Protein measurement	10	5856	0.45	0.0038	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC6,SUFU,GNAS,CDK12,CDKN2A,BRCA1,FANCB
Monarch	HP:0000464	Abnormality of the neck	4	510	1.11	0.0038	9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000498215	ERCC6,SUFU,GNAS,FANCB
Monarch	HP:0009124	Abnormal adipose tissue morphology	3	190	1.41	0.0038	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089	APC,ERCC4,ERCC6
Monarch	HP:0002858	Meningioma	2	33	2.0	0.0039	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0032180	Abnormal circulating metabolite concentration	5	1010	0.91	0.0041	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,GNAS
Monarch	HP:0000759	Abnormal peripheral nervous system morphology	4	530	1.09	0.0044	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	APC,ERCC4,ERCC6,SUFU
Monarch	HP:0003003	Colon cancer	2	35	1.97	0.0044	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0002240	Hepatomegaly	4	543	1.08	0.0048	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089	APC,TP53,ERCC4,ERCC6
Monarch	HP:0003006	Neuroblastoma	2	37	1.95	0.0049	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0000026	Male hypogonadism	2	38	1.94	0.0051	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0011729	Abnormality of joint mobility	5	1063	0.89	0.0051	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0002984	Hypoplasia of the radius	2	39	1.93	0.0053	9606.ENSP00000257430,9606.ENSP00000498215	APC,FANCB
Monarch	HP:0030346	Abnormal circulating follicle-stimulating hormone concentration	2	39	1.93	0.0053	9606.ENSP00000348089,9606.ENSP00000358918	ERCC6,SUFU
Monarch	HP:0031466	Impairment in personality functioning	4	566	1.06	0.0055	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,SUFU,GNAS
Monarch	HP:0025032	Abnormality of digestive system physiology	6	1763	0.75	0.0057	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0001396	Cholestasis	3	223	1.34	0.0058	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0002040	Esophageal varix	2	41	1.9	0.0058	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0004396	Poor appetite	2	41	1.9	0.0058	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0010741	Pedal edema	2	41	1.9	0.0058	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0000276	Long face	3	226	1.34	0.0060	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0001289	Confusion	2	43	1.88	0.0062	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0100526	Neoplasm of the lung	2	43	1.88	0.0062	9606.ENSP00000269305,9606.ENSP00000358918	TP53,SUFU
Monarch	HP:0002315	Headache	3	234	1.32	0.0065	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918	APC,TP53,SUFU
Monarch	HP:0002937	Hemivertebrae	2	44	1.87	0.0065	9606.ENSP00000358918,9606.ENSP00000498215	SUFU,FANCB
Monarch	HP:0000853	Goiter	2	45	1.86	0.0067	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0012740	Papilloma	2	45	1.86	0.0067	9606.ENSP00000269305,9606.ENSP00000310520	TP53,ERCC4
Monarch	HP:0100012	Neoplasm of the eye	2	45	1.86	0.0067	9606.ENSP00000269305,9606.ENSP00000310520	TP53,ERCC4
Monarch	HP:0001945	Fever	3	238	1.32	0.0068	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520	APC,TP53,ERCC4
Monarch	EFO:0006841	Respiratory disease biomarker	5	1142	0.86	0.0069	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000398880	BRIP1,FANCD2,SUFU,GNAS,CDK12
Monarch	HP:0000821	Hypothyroidism	3	239	1.31	0.0069	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141	APC,SUFU,GNAS
Monarch	HP:0007108	Demyelinating peripheral neuropathy	2	46	1.85	0.0070	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0011731	Abnormality of circulating cortisol level	2	46	1.85	0.0070	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0002795	Abnormal respiratory system physiology	5	1151	0.85	0.0071	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000498215	APC,TP53,SUFU,GNAS,FANCB
Monarch	HP:0003271	Visceromegaly	4	614	1.03	0.0071	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089	APC,TP53,ERCC4,ERCC6
Monarch	HP:0000086	Ectopic kidney	2	47	1.84	0.0072	9606.ENSP00000257430,9606.ENSP00000287647	APC,FANCD2
Monarch	HP:0001402	Hepatocellular carcinoma	2	47	1.84	0.0072	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0100729	Large face	3	245	1.3	0.0073	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0000331	Short chin	2	48	1.84	0.0075	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0002793	Abnormal pattern of respiration	4	624	1.02	0.0075	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,SUFU,GNAS
Monarch	HP:0002756	Pathologic fracture	2	49	1.83	0.0077	9606.ENSP00000269305,9606.ENSP00000360141	TP53,GNAS
Monarch	HP:0003110	Abnormality of urine homeostasis	4	638	1.01	0.0080	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,ERCC4,ERCC6,GNAS
Monarch	HP:0000822	Hypertension	3	256	1.28	0.0081	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0003072	Hypercalcemia	2	51	1.81	0.0082	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0002355	Difficulty walking	3	260	1.28	0.0084	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	EFO:0003892	Pulmonary function measurement	5	1208	0.83	0.0085	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000398880	BRIP1,FANCD2,SUFU,GNAS,CDK12
Monarch	HP:0000306	Abnormality of the chin	3	261	1.28	0.0085	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0000369	Low-set ears	4	649	1.01	0.0085	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000498215	FANCD2,ERCC4,SUFU,FANCB
Monarch	HP:0002890	Thyroid carcinoma	2	52	1.8	0.0085	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0005293	Venous insufficiency	2	54	1.78	0.0091	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0009804	Tooth agenesis	3	273	1.26	0.0096	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089	APC,ERCC4,ERCC6
Monarch	HP:0001274	Agenesis of corpus callosum	3	275	1.25	0.0097	9606.ENSP00000257430,9606.ENSP00000287647,9606.ENSP00000348089	APC,FANCD2,ERCC6
