#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO Function	GO:0003677	DNA binding	20	2498	0.64	1.42e-06	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000386593,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000500891	MSH2,BRIP1,TP53,ATM,ERCC3,SLX4,ERCC4,POLE,PGR,MLH3,ERCC6,PARP1,HDAC1,AR,PBRM1,ERG,CDKN2A,BRCA1,MYC,MUTYH
GO Function	GO:0097159	Organic cyclic compound binding	28	6050	0.4	6.11e-06	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000386593,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000500891	MSH2,BRIP1,BARD1,TP53,NTRK2,ATM,ERCC3,SLX4,MAP2K1,ERCC4,POLE,PGR,MLH3,ERCC6,PARP1,ROS1,DPYD,GNAS,HDAC1,AR,SDHD,PBRM1,CDK12,ERG,CDKN2A,BRCA1,MYC,MUTYH
GO Function	GO:0140097	Catalytic activity, acting on DNA	8	221	1.3	6.11e-06	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000500891	MSH2,BRIP1,ERCC3,ERCC4,POLE,MLH3,ERCC6,MUTYH
GO Function	GO:1901363	Heterocyclic compound binding	28	5977	0.41	6.11e-06	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000386593,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000500891	MSH2,BRIP1,BARD1,TP53,NTRK2,ATM,ERCC3,SLX4,MAP2K1,ERCC4,POLE,PGR,MLH3,ERCC6,PARP1,ROS1,DPYD,GNAS,HDAC1,AR,SDHD,PBRM1,CDK12,ERG,CDKN2A,BRCA1,MYC,MUTYH
GO Function	GO:0003684	Damaged DNA binding	5	69	1.6	0.00014	9606.ENSP00000233146,9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000500891	MSH2,ERCC3,ERCC4,BRCA1,MUTYH
GO Function	GO:0043167	Ion binding	26	6033	0.37	0.00019	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000418960,9606.ENSP00000500891	MSH2,BRIP1,BARD1,TP53,NTRK2,ATM,ERCC3,SLX4,MAP2K1,POLE,PGR,MLH3,ERCC6,NF1,PARP1,ROS1,DPYD,GNAS,HDAC1,AR,SDHD,CDKN1A,SETD2,CDK12,BRCA1,MUTYH
GO Function	GO:0003676	Nucleic acid binding	21	4003	0.46	0.00033	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000386593,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000500891	MSH2,BRIP1,BARD1,TP53,ATM,ERCC3,SLX4,ERCC4,POLE,PGR,MLH3,ERCC6,PARP1,HDAC1,AR,PBRM1,ERG,CDKN2A,BRCA1,MYC,MUTYH
GO Function	GO:0019900	Kinase binding	10	785	0.84	0.00047	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000384849,9606.ENSP00000398880,9606.ENSP00000418915	PIK3R2,MSH2,APC,BARD1,TP53,PARP1,SUFU,CDKN1A,CDK12,CDKN2A
GO Function	GO:0051539	4 iron, 4 sulfur cluster binding	4	43	1.71	0.00065	9606.ENSP00000259008,9606.ENSP00000322570,9606.ENSP00000359211,9606.ENSP00000500891	BRIP1,POLE,DPYD,MUTYH
GO Function	GO:0008094	ATP-dependent activity, acting on DNA	5	110	1.4	0.00076	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000348020,9606.ENSP00000348089	MSH2,BRIP1,ERCC3,MLH3,ERCC6
GO Function	GO:0005488	Binding	35	12838	0.17	0.0012	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000500891	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,PGR,MLH3,ERCC6,NF1,PARP1,ROS1,SUFU,DPYD,GNAS,HDAC1,AR,SDHD,CDKN1A,PBRM1,SETD2,CDK12,ERG,CDKN2A,BRCA1,MYC,MUTYH
GO Function	GO:0005515	Protein binding	27	7242	0.31	0.0012	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887	PIK3R2,MSH2,APC,BARD1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,PGR,ERCC6,PARP1,ROS1,SUFU,DPYD,GNAS,HDAC1,AR,CDKN1A,SETD2,CDK12,CDKN2A,BRCA1,MYC
GO Function	GO:0019901	Protein kinase binding	9	702	0.85	0.0012	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000384849,9606.ENSP00000398880,9606.ENSP00000418915	PIK3R2,MSH2,APC,TP53,PARP1,SUFU,CDKN1A,CDK12,CDKN2A
GO Function	GO:0030983	Mismatched DNA binding	3	14	2.07	0.0012	9606.ENSP00000233146,9606.ENSP00000348020,9606.ENSP00000500891	MSH2,MLH3,MUTYH
GO Function	GO:0019207	Kinase regulator activity	6	247	1.12	0.0016	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000384849,9606.ENSP00000418915	PIK3R2,APC,MAP2K1,ERCC6,CDKN1A,CDKN2A
GO Function	GO:1990841	Promoter-specific chromatin binding	4	63	1.54	0.0017	9606.ENSP00000269305,9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000362649	TP53,ERCC3,ERCC4,HDAC1
GO Function	GO:0003824	Catalytic activity	23	5522	0.36	0.0020	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000364699,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000500891	MSH2,BRIP1,BARD1,NTRK2,ATM,ERCC3,MAP2K1,ERCC4,POLE,MLH3,ERCC6,PARP1,ROS1,DPYD,GNAS,HDAC1,SDHD,CDKN1A,SETD2,CDK12,CDKN2A,BRCA1,MUTYH
GO Function	GO:0008134	Transcription factor binding	8	587	0.87	0.0021	9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000325120,9606.ENSP00000355759,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000418915,9606.ENSP00000478887	TP53,ERCC4,PGR,PARP1,HDAC1,AR,CDKN2A,MYC
GO Function	GO:0000166	Nucleotide binding	14	2168	0.55	0.0028	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000398880	MSH2,BRIP1,NTRK2,ATM,ERCC3,MAP2K1,POLE,MLH3,ERCC6,PARP1,ROS1,DPYD,GNAS,CDK12
GO Function	GO:0001091	RNA polymerase II general transcription initiation factor binding	3	25	1.82	0.0032	9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000363822	TP53,ERCC4,AR
GO Function	GO:0008022	Protein C-terminus binding	5	192	1.15	0.0049	9606.ENSP00000233146,9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089	MSH2,ERCC3,MAP2K1,ERCC4,ERCC6
GO Function	GO:0019887	Protein kinase regulator activity	5	221	1.09	0.0090	9606.ENSP00000257430,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000384849,9606.ENSP00000418915	APC,MAP2K1,ERCC6,CDKN1A,CDKN2A
GO Function	GO:0030234	Enzyme regulator activity	10	1239	0.65	0.0091	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000360141,9606.ENSP00000384849,9606.ENSP00000418915	PIK3R2,APC,TP53,SLX4,MAP2K1,ERCC6,NF1,GNAS,CDKN1A,CDKN2A
GO Function	GO:0001221	Transcription coregulator binding	4	114	1.28	0.0098	9606.ENSP00000325120,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000478887	PGR,HDAC1,AR,MYC
GO Function	GO:0001046	Core promoter sequence-specific DNA binding	3	40	1.61	0.0101	9606.ENSP00000269305,9606.ENSP00000362649,9606.ENSP00000478887	TP53,HDAC1,MYC
GO Function	GO:0019237	Centromeric DNA binding	2	6	2.26	0.0131	9606.ENSP00000233146,9606.ENSP00000348020	MSH2,MLH3
GO Function	GO:0001094	TFIID-class transcription factor complex binding	2	10	2.04	0.0274	9606.ENSP00000269305,9606.ENSP00000310520	TP53,ERCC4
GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups	8	930	0.67	0.0295	9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000302486,9606.ENSP00000322570,9606.ENSP00000357494,9606.ENSP00000384849,9606.ENSP00000398880,9606.ENSP00000418915	NTRK2,ATM,MAP2K1,POLE,ROS1,CDKN1A,CDK12,CDKN2A
GO Function	GO:0140297	DNA-binding transcription factor binding	6	484	0.83	0.0295	9606.ENSP00000269305,9606.ENSP00000355759,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000418915,9606.ENSP00000478887	TP53,PARP1,HDAC1,AR,CDKN2A,MYC
GO Function	GO:0005524	ATP binding	10	1491	0.56	0.0307	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000357494,9606.ENSP00000398880	MSH2,BRIP1,NTRK2,ATM,ERCC3,MAP2K1,MLH3,ERCC6,ROS1,CDK12
GO Function	GO:0004861	Cyclin-dependent protein serine/threonine kinase inhibitor activity	2	12	1.96	0.0341	9606.ENSP00000384849,9606.ENSP00000418915	CDKN1A,CDKN2A
GO Function	GO:0097371	MDM2/MDM4 family protein binding	2	12	1.96	0.0341	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
GO Function	GO:0035639	Purine ribonucleoside triphosphate binding	11	1834	0.52	0.0343	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000357494,9606.ENSP00000360141,9606.ENSP00000398880	MSH2,BRIP1,NTRK2,ATM,ERCC3,MAP2K1,MLH3,ERCC6,ROS1,GNAS,CDK12
GO Function	GO:0002039	p53 binding	3	70	1.37	0.0348	9606.ENSP00000269305,9606.ENSP00000362649,9606.ENSP00000418915	TP53,HDAC1,CDKN2A
GO Function	GO:0016887	ATP hydrolysis activity	5	333	0.91	0.0374	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000285398,9606.ENSP00000348020,9606.ENSP00000348089	MSH2,BRIP1,ERCC3,MLH3,ERCC6
GO Function	GO:0044877	Protein-containing complex binding	9	1261	0.59	0.0374	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000384849,9606.ENSP00000478887,9606.ENSP00000500891	APC,TP53,ATM,ERCC4,ERCC6,GNAS,CDKN1A,MYC,MUTYH
GO Function	GO:0032555	Purine ribonucleotide binding	11	1903	0.5	0.0416	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000357494,9606.ENSP00000360141,9606.ENSP00000398880	MSH2,BRIP1,NTRK2,ATM,ERCC3,MAP2K1,MLH3,ERCC6,ROS1,GNAS,CDK12
GO Function	GO:0140657	ATP-dependent activity	6	543	0.78	0.0417	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000285398,9606.ENSP00000348020,9606.ENSP00000348089	MSH2,BRIP1,TP53,ERCC3,MLH3,ERCC6
GO Function	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	5	353	0.89	0.0426	9606.ENSP00000269305,9606.ENSP00000355759,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000418915	TP53,PARP1,HDAC1,AR,CDKN2A
GO Function	GO:0016740	Transferase activity	12	2268	0.46	0.0429	9606.ENSP00000260947,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000302486,9606.ENSP00000322570,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000418960	BARD1,NTRK2,ATM,MAP2K1,POLE,PARP1,ROS1,CDKN1A,SETD2,CDK12,CDKN2A,BRCA1
GO Function	GO:0008047	Enzyme activator activity	6	560	0.77	0.0440	9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000360141,9606.ENSP00000384849	SLX4,MAP2K1,ERCC6,NF1,GNAS,CDKN1A
GO Function	GO:0016301	Kinase activity	7	788	0.69	0.0440	9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000302486,9606.ENSP00000357494,9606.ENSP00000384849,9606.ENSP00000398880,9606.ENSP00000418915	NTRK2,ATM,MAP2K1,ROS1,CDKN1A,CDK12,CDKN2A
GO Function	GO:0140096	Catalytic activity, acting on a protein	12	2279	0.46	0.0440	9606.ENSP00000260947,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000302486,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000362649,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000418960	BARD1,NTRK2,ATM,MAP2K1,PARP1,ROS1,HDAC1,CDKN1A,SETD2,CDK12,CDKN2A,BRCA1
GO Component	GO:0005654	Nucleoplasm	27	4169	0.55	6.99e-09	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215,9606.ENSP00000500891	MSH2,APC,BRIP1,BARD1,TP53,ATM,ERCC3,FANCD2,SLX4,ERCC4,POLE,PGR,MLH3,ERCC6,PARP1,SUFU,HDAC1,AR,CDKN1A,PBRM1,SETD2,CDK12,CDKN2A,BRCA1,MYC,FANCB,MUTYH
GO Component	GO:0005694	Chromosome	20	1850	0.77	6.99e-09	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	MSH2,APC,TP53,FANCD2,SLX4,ERCC4,POLE,PGR,MLH3,ERCC6,PARP1,HDAC1,AR,PBRM1,SETD2,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Component	GO:0031981	Nuclear lumen	28	4526	0.53	6.99e-09	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215,9606.ENSP00000500891	MSH2,APC,BRIP1,BARD1,TP53,ATM,ERCC3,FANCD2,SLX4,ERCC4,POLE,PGR,MLH3,ERCC6,NF1,PARP1,SUFU,HDAC1,AR,CDKN1A,PBRM1,SETD2,CDK12,CDKN2A,BRCA1,MYC,FANCB,MUTYH
GO Component	GO:0032991	Protein-containing complex	30	5506	0.47	6.99e-09	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,ERCC4,POLE,MLH3,ERCC6,PARP1,ROS1,SUFU,GNAS,HDAC1,AR,SDHD,CDKN1A,PBRM1,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Component	GO:1990391	DNA repair complex	7	43	1.95	6.99e-09	9606.ENSP00000233146,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348020,9606.ENSP00000418960	MSH2,ATM,ERCC3,FANCD2,ERCC4,MLH3,BRCA1
GO Component	GO:0005634	Nucleus	32	7672	0.36	2.46e-07	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215,9606.ENSP00000500891	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,PGR,MLH3,ERCC6,NF1,PARP1,SUFU,GNAS,HDAC1,AR,CDKN1A,PBRM1,SETD2,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB,MUTYH
GO Component	GO:0140513	Nuclear protein-containing complex	15	1290	0.8	5.67e-07	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000285398,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000362649,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000398880,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	MSH2,BRIP1,BARD1,ERCC3,SLX4,ERCC4,POLE,ERCC6,HDAC1,CDKN1A,PBRM1,CDK12,BRCA1,MYC,FANCB
GO Component	GO:0043232	Intracellular non-membrane-bounded organelle	25	5191	0.42	1.55e-05	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	MSH2,APC,BARD1,TP53,ATM,FANCD2,SLX4,MAP2K1,ERCC4,POLE,PGR,MLH3,ERCC6,NF1,PARP1,HDAC1,AR,CDKN1A,PBRM1,SETD2,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Component	GO:0070532	BRCA1-B complex	3	4	2.61	3.06e-05	9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000418960	BRIP1,BARD1,BRCA1
GO Component	GO:0000228	Nuclear chromosome	6	244	1.13	0.00081	9606.ENSP00000294008,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000362649,9606.ENSP00000386593,9606.ENSP00000418960	SLX4,POLE,MLH3,HDAC1,PBRM1,BRCA1
GO Component	GO:0043231	Intracellular membrane-bounded organelle	34	12149	0.19	0.0010	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215,9606.ENSP00000500891	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,PGR,MLH3,ERCC6,NF1,PARP1,SUFU,GNAS,HDAC1,AR,SDHD,CDKN1A,PBRM1,SETD2,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB,MUTYH
GO Component	GO:1902494	Catalytic complex	12	1539	0.63	0.0014	9606.ENSP00000222254,9606.ENSP00000260947,9606.ENSP00000285398,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000364699,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000398880,9606.ENSP00000418960	PIK3R2,BARD1,ERCC3,POLE,ERCC6,GNAS,HDAC1,SDHD,CDKN1A,PBRM1,CDK12,BRCA1
