#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0032101	Unusual infection	5	748	0.97	0.0026	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0005105	Abnormal nasal morphology	6	1245	0.83	0.0027	9606.ENSP00000257430,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	APC,SLX4,ERCC4,SUFU,GNAS,BRCA1
Monarch	HP:0000712	Emotional lability	3	141	1.48	0.0028	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141	APC,SUFU,GNAS
Monarch	HP:0000870	Increased circulating prolactin concentration	2	22	2.11	0.0028	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0001608	Abnormality of the voice	4	384	1.17	0.0028	9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	ERCC4,GNAS,AR,SDHB
Monarch	HP:0001909	Leukemia	3	141	1.48	0.0028	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000287647	PDGFRA,APC,FANCD2
Monarch	HP:0008736	Hypoplasia of penis	4	387	1.16	0.0028	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000363822,9606.ENSP00000382423	FANCD2,ERCC4,AR,MAP3K1
Monarch	HP:0010615	Angiofibromas	2	22	2.11	0.0028	9606.ENSP00000257430,9606.ENSP00000364649	APC,SDHB
Monarch	HP:0000581	Blepharophimosis	3	143	1.47	0.0029	9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000418960	FANCD2,SLX4,BRCA1
Monarch	HP:0002176	Spinal cord compression	2	23	2.09	0.0030	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0012337	Abnormal homeostasis	6	1275	0.82	0.0030	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,APC,ERCC4,GNAS,AR,SDHB
Monarch	HP:0000141	Amenorrhea	3	148	1.46	0.0032	9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000382423	SUFU,AR,MAP3K1
Monarch	HP:0030956	Abnormality of cardiovascular system electrophysiology	4	403	1.15	0.0032	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,ERCC4,GNAS,SDHB
Monarch	HP:0002808	Kyphosis	4	405	1.14	0.0033	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0000737	Irritability	3	153	1.44	0.0035	9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	SUFU,GNAS,SDHB
Monarch	HP:0002920	Decreased circulating ACTH level	2	25	2.05	0.0035	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0009834	Abnormal proximal phalanx morphology of the hand	2	25	2.05	0.0035	9606.ENSP00000287647,9606.ENSP00000360141	FANCD2,GNAS
Monarch	HP:0009830	Peripheral neuropathy	4	416	1.13	0.0036	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000363822	PDGFRA,ERCC4,GNAS,AR
Monarch	HP:0010788	Testicular neoplasm	2	26	2.03	0.0037	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0011843	Abnormal musculoskeletal physiology	6	1330	0.8	0.0037	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000382423	APC,ERCC4,SUFU,GNAS,SDHB,MAP3K1
Monarch	HP:0012062	Bone cyst	2	26	2.03	0.0037	9606.ENSP00000360141,9606.ENSP00000364649	GNAS,SDHB
Monarch	HP:0100634	Neuroendocrine neoplasm	2	26	2.03	0.0037	9606.ENSP00000257430,9606.ENSP00000364649	APC,SDHB
Monarch	HP:0010938	Abnormal external nose morphology	5	816	0.94	0.0038	9606.ENSP00000257430,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0002893	Pituitary adenoma	2	27	2.02	0.0039	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0010009	Abnormal 1st metacarpal morphology	2	27	2.02	0.0039	9606.ENSP00000287647,9606.ENSP00000360141	FANCD2,GNAS
Monarch	HP:0012126	Stomach cancer	2	27	2.02	0.0039	9606.ENSP00000257430,9606.ENSP00000500891	APC,MUTYH
Monarch	HP:0000726	Dementia	3	164	1.41	0.0042	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000364649	PDGFRA,ERCC4,SDHB
Monarch	HP:0000858	Irregular menstruation	2	28	2.0	0.0042	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0002032	Esophageal atresia	2	28	2.0	0.0042	9606.ENSP00000287647,9606.ENSP00000310520	FANCD2,ERCC4
Monarch	HP:0002215	Sparse axillary hair	2	28	2.0	0.0042	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0011356	Regional abnormality of skin	4	441	1.11	0.0044	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649	APC,ERCC4,SUFU,SDHB
Monarch	HP:0001251	Ataxia	5	854	0.92	0.0046	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649	APC,NTRK2,ERCC4,SUFU,SDHB
Monarch	HP:0012379	Abnormal enzyme/coenzyme activity	4	447	1.1	0.0046	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918	PDGFRA,APC,ERCC4,SUFU
Monarch	HP:0002027	Abdominal pain	3	172	1.39	0.0047	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000364649	PDGFRA,APC,SDHB
Monarch	HP:0009728	Neoplasm of striated muscle	2	30	1.97	0.0047	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0040276	Adenocarcinoma of the colon	2	30	1.97	0.0047	9606.ENSP00000257430,9606.ENSP00000500891	APC,MUTYH
Monarch	HP:0100631	Neoplasm of the adrenal gland	2	30	1.97	0.0047	9606.ENSP00000257430,9606.ENSP00000364649	APC,SDHB
Monarch	HP:0000682	Abnormal dental enamel morphology	3	173	1.39	0.0048	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141	APC,ERCC4,GNAS
Monarch	HP:0007663	Reduced visual acuity	4	453	1.09	0.0048	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	APC,SUFU,GNAS,SDHB
Monarch	HP:0002225	Sparse pubic hair	2	31	1.96	0.0049	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0004493	Craniofacial hyperostosis	2	31	1.96	0.0049	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0100579	Mucosal telangiectasiae	2	32	1.94	0.0052	9606.ENSP00000310520,9606.ENSP00000364649	ERCC4,SDHB
Monarch	HP:0033354	Abnormal urine metabolite level	4	477	1.07	0.0057	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000364649,9606.ENSP00000500891	APC,ERCC4,SDHB,MUTYH
Monarch	HP:0002684	Thickened calvaria	2	34	1.92	0.0058	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0009127	Abnormality of the musculature of the limbs	4	481	1.07	0.0059	9606.ENSP00000277120,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000364649	NTRK2,SUFU,AR,SDHB
Monarch	HP:0003202	Skeletal muscle atrophy	4	483	1.07	0.0060	9606.ENSP00000257290,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,GNAS,AR,SDHB
Monarch	HP:0002500	Abnormal cerebral white matter morphology	5	914	0.89	0.0061	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000358918,9606.ENSP00000364649	APC,NTRK2,FANCD2,SUFU,SDHB
Monarch	HP:0002591	Polyphagia	2	35	1.91	0.0061	9606.ENSP00000277120,9606.ENSP00000360141	NTRK2,GNAS
Monarch	HP:0003003	Colon cancer	2	35	1.91	0.0061	9606.ENSP00000257430,9606.ENSP00000500891	APC,MUTYH
Monarch	HP:0009124	Abnormal adipose tissue morphology	3	190	1.35	0.0061	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000364649	APC,ERCC4,SDHB
Monarch	HP:0100728	Germ cell neoplasia	2	35	1.91	0.0061	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0001176	Large hands	2	36	1.89	0.0063	9606.ENSP00000257290,9606.ENSP00000364649	PDGFRA,SDHB
Monarch	HP:3000050	Abnormal odontoid tissue morphology	3	194	1.34	0.0064	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141	APC,ERCC4,GNAS
Monarch	HP:0001620	High pitched voice	2	37	1.88	0.0066	9606.ENSP00000310520,9606.ENSP00000363822	ERCC4,AR
Monarch	HP:0010766	Ectopic calcification	3	198	1.33	0.0068	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,SUFU,GNAS
Monarch	HP:0001480	Freckling	2	38	1.87	0.0069	9606.ENSP00000257430,9606.ENSP00000310520	APC,ERCC4
Monarch	HP:0002135	Basal ganglia calcification	2	38	1.87	0.0069	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0011443	Abnormality of coordination	5	945	0.87	0.0069	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649	APC,NTRK2,ERCC4,SUFU,SDHB
Monarch	HP:0001288	Gait disturbance	5	951	0.87	0.0071	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000364649	NTRK2,ERCC4,SUFU,AR,SDHB
Monarch	HP:0002984	Hypoplasia of the radius	2	39	1.86	0.0073	9606.ENSP00000257430,9606.ENSP00000294008	APC,SLX4
Monarch	HP:0008214	Decreased serum estradiol	2	39	1.86	0.0073	9606.ENSP00000358918,9606.ENSP00000382423	SUFU,MAP3K1
Monarch	HP:0001315	Reduced tendon reflexes	4	516	1.04	0.0074	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000363822	NTRK2,ERCC4,GNAS,AR
Monarch	HP:0000037	Male pseudohermaphroditism	2	41	1.84	0.0079	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0006292	Abnormality of dental eruption	3	221	1.28	0.0091	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141	APC,ERCC4,GNAS
Monarch	HP:0032180	Abnormal circulating metabolite concentration	5	1010	0.84	0.0092	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	APC,ERCC4,GNAS,AR,SDHB
Monarch	HP:0012740	Papilloma	2	45	1.8	0.0094	9606.ENSP00000310520,9606.ENSP00000364649	ERCC4,SDHB
Monarch	HP:0100012	Neoplasm of the eye	2	45	1.8	0.0094	9606.ENSP00000310520,9606.ENSP00000364649	ERCC4,SDHB
Monarch	HP:0001250	Seizure	6	1607	0.72	0.0095	9606.ENSP00000257290,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,NTRK2,ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0011731	Abnormality of circulating cortisol level	2	46	1.79	0.0098	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0000147	Polycystic ovaries	2	48	1.77	0.0106	9606.ENSP00000364649,9606.ENSP00000382423	SDHB,MAP3K1
Monarch	HP:0002315	Headache	3	234	1.26	0.0106	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000364649	APC,SUFU,SDHB
Monarch	HP:0032309	Abnormal granulocyte count	3	236	1.25	0.0109	9606.ENSP00000257290,9606.ENSP00000287647,9606.ENSP00000360141	PDGFRA,FANCD2,GNAS
Monarch	HP:0001945	Fever	3	238	1.25	0.0111	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520	PDGFRA,APC,ERCC4
Monarch	HP:0000821	Hypothyroidism	3	239	1.25	0.0112	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141	APC,SUFU,GNAS
Monarch	HP:0010784	Uterine neoplasm	2	50	1.75	0.0113	9606.ENSP00000257430,9606.ENSP00000364649	APC,SDHB
Monarch	HP:0011729	Abnormality of joint mobility	5	1063	0.82	0.0114	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	APC,ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0100851	Abnormal emotion/affect behavior	4	586	0.98	0.0116	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	APC,SUFU,GNAS,SDHB
Monarch	HP:0000618	Blindness	3	243	1.24	0.0117	9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	SUFU,GNAS,SDHB
Monarch	HP:0000656	Ectropion	2	51	1.74	0.0117	9606.ENSP00000257430,9606.ENSP00000310520	APC,ERCC4
Monarch	HP:0003072	Hypercalcemia	2	51	1.74	0.0117	9606.ENSP00000257430,9606.ENSP00000364649	APC,SDHB
Monarch	HP:0002890	Thyroid carcinoma	2	52	1.73	0.0121	9606.ENSP00000257430,9606.ENSP00000364649	APC,SDHB
Monarch	HP:0002894	Neoplasm of the pancreas	2	52	1.73	0.0121	9606.ENSP00000257430,9606.ENSP00000418960	APC,BRCA1
Monarch	HP:0000822	Hypertension	3	256	1.22	0.0133	9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	ERCC4,GNAS,SDHB
Monarch	HP:0002355	Difficulty walking	3	260	1.21	0.0139	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918	NTRK2,ERCC4,SUFU
Monarch	HP:0002860	Squamous cell carcinoma	2	57	1.69	0.0142	9606.ENSP00000294008,9606.ENSP00000310520	SLX4,ERCC4
Monarch	HP:0002793	Abnormal pattern of respiration	4	624	0.96	0.0143	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141	PDGFRA,APC,SUFU,GNAS
Monarch	HP:0001085	Papilledema	2	58	1.69	0.0146	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0001894	Thrombocytosis	2	58	1.69	0.0146	9606.ENSP00000257290,9606.ENSP00000257430	PDGFRA,APC
Monarch	HP:0040171	Decreased serum testosterone concentration	2	59	1.68	0.0150	9606.ENSP00000358918,9606.ENSP00000382423	SUFU,MAP3K1
Monarch	HP:0000444	Convex nasal ridge	2	60	1.67	0.0155	9606.ENSP00000257430,9606.ENSP00000310520	APC,ERCC4
Monarch	HP:0005584	Renal cell carcinoma	2	60	1.67	0.0155	9606.ENSP00000257430,9606.ENSP00000364649	APC,SDHB
Monarch	HP:0009804	Tooth agenesis	3	273	1.19	0.0158	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520	APC,NTRK2,ERCC4
Monarch	HP:0001342	Cerebral hemorrhage	2	61	1.66	0.0159	9606.ENSP00000358918,9606.ENSP00000364649	SUFU,SDHB
Monarch	HP:0002898	Embryonal neoplasm	2	61	1.66	0.0159	9606.ENSP00000257430,9606.ENSP00000382423	APC,MAP3K1
Monarch	HP:0001298	Encephalopathy	3	276	1.18	0.0162	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000277120	PDGFRA,APC,NTRK2
Monarch	HP:0002019	Constipation	3	279	1.18	0.0166	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000364649	PDGFRA,APC,SDHB
Monarch	HP:0008047	Abnormality of the vasculature of the eye	3	279	1.18	0.0166	9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	ERCC4,GNAS,SDHB
Monarch	HP:0100639	Erectile dysfunction	2	64	1.64	0.0173	9606.ENSP00000358918,9606.ENSP00000363822	SUFU,AR
Monarch	HP:0000692	Tooth malposition	3	286	1.17	0.0178	9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000418960	ERCC4,GNAS,BRCA1
Monarch	HP:0002018	Nausea	2	65	1.64	0.0178	9606.ENSP00000257430,9606.ENSP00000364649	APC,SDHB
Monarch	HP:0008665	Clitoral hypertrophy	2	66	1.63	0.0183	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0000651	Diplopia	2	67	1.62	0.0187	9606.ENSP00000310520,9606.ENSP00000358918	ERCC4,SUFU
Monarch	HP:0011514	Abnormality of binocular vision	2	67	1.62	0.0187	9606.ENSP00000310520,9606.ENSP00000358918	ERCC4,SUFU
Monarch	HP:0002589	Gastrointestinal atresia	2	68	1.62	0.0192	9606.ENSP00000287647,9606.ENSP00000310520	FANCD2,ERCC4
Monarch	HP:0006483	Abnormal number of teeth	3	296	1.15	0.0194	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520	APC,NTRK2,ERCC4
Monarch	HP:0000058	Abnormal labia morphology	2	69	1.61	0.0197	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0002376	Developmental regression	3	307	1.14	0.0214	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000364649	NTRK2,ERCC4,SDHB
Monarch	HP:0002014	Diarrhea	3	309	1.14	0.0218	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520	PDGFRA,APC,ERCC4
Monarch	HP:0002653	Bone pain	2	73	1.59	0.0218	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0000360	Tinnitus	2	74	1.58	0.0224	9606.ENSP00000358918,9606.ENSP00000364649	SUFU,SDHB
Monarch	HP:0001156	Brachydactyly	3	313	1.13	0.0224	9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	SUFU,GNAS,SDHB
Monarch	HP:0002321	Vertigo	2	74	1.58	0.0224	9606.ENSP00000358918,9606.ENSP00000364649	SUFU,SDHB
Monarch	EFO:0004340	Body mass index	5	1257	0.75	0.0225	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000358918,9606.ENSP00000382423,9606.ENSP00000418960	APC,NTRK2,SUFU,MAP3K1,BRCA1
Monarch	HP:0410042	Abnormal liver morphology	4	715	0.9	0.0225	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141	PDGFRA,APC,ERCC4,GNAS
Monarch	HP:0001513	Obesity	3	318	1.12	0.0233	9606.ENSP00000277120,9606.ENSP00000358918,9606.ENSP00000360141	NTRK2,SUFU,GNAS
Monarch	HP:0010462	Aplasia/Hypoplasia of the ovary	2	76	1.57	0.0233	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0007759	Opacification of the corneal stroma	2	78	1.56	0.0245	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0034353	Appendicular spasticity	3	324	1.11	0.0245	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000364649	NTRK2,ERCC4,SDHB
Monarch	HP:0001547	Abnormal rib cage morphology	3	325	1.11	0.0247	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000363822	APC,SUFU,AR
Monarch	HP:0000509	Conjunctivitis	2	79	1.55	0.0250	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0000927	Abnormality of skeletal maturation	3	327	1.11	0.0250	9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000382423	ERCC4,GNAS,MAP3K1
Monarch	HP:0011001	Increased bone mineral density	2	79	1.55	0.0250	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0000765	Abnormal thorax morphology	4	743	0.88	0.0255	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000364649	APC,SUFU,AR,SDHB
Monarch	HP:0000963	Thin skin	2	80	1.55	0.0255	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0006297	Enamel hypoplasia	2	81	1.54	0.0260	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0007703	Abnormality of retinal pigmentation	3	332	1.1	0.0260	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000364649	APC,ERCC4,SDHB
Monarch	HP:0000846	Adrenal insufficiency	2	84	1.53	0.0277	9606.ENSP00000358918,9606.ENSP00000382423	SUFU,MAP3K1
Monarch	HP:0001541	Ascites	2	86	1.51	0.0289	9606.ENSP00000257430,9606.ENSP00000310520	APC,ERCC4
Monarch	HP:0003401	Paresthesia	2	86	1.51	0.0289	9606.ENSP00000257290,9606.ENSP00000360141	PDGFRA,GNAS
Monarch	HP:0000085	Horseshoe kidney	2	87	1.51	0.0295	9606.ENSP00000287647,9606.ENSP00000294008	FANCD2,SLX4
Monarch	HP:0000819	Diabetes mellitus	3	350	1.08	0.0298	9606.ENSP00000257430,9606.ENSP00000360141,9606.ENSP00000363822	APC,GNAS,AR
Monarch	HP:0002094	Dyspnea	3	350	1.08	0.0298	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000360141	PDGFRA,APC,GNAS
Monarch	HP:0004334	Dermal atrophy	2	88	1.5	0.0300	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0001265	Hyporeflexia	3	353	1.08	0.0303	9606.ENSP00000277120,9606.ENSP00000360141,9606.ENSP00000363822	NTRK2,GNAS,AR
Monarch	HP:0001273	Abnormal corpus callosum morphology	4	784	0.86	0.0304	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000358918	APC,NTRK2,FANCD2,SUFU
Monarch	HP:0001376	Limitation of joint mobility	3	356	1.07	0.0310	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141	APC,ERCC4,GNAS
Monarch	HP:0000750	Delayed speech and language development	4	790	0.85	0.0311	9606.ENSP00000277120,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	NTRK2,GNAS,SDHB,BRCA1
Monarch	HP:0002463	Language impairment	4	809	0.84	0.0338	9606.ENSP00000277120,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	NTRK2,GNAS,SDHB,BRCA1
Monarch	HP:0011675	Arrhythmia	3	369	1.06	0.0340	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000364649	PDGFRA,ERCC4,SDHB
Monarch	HP:0011389	Functional abnormality of the inner ear	4	812	0.84	0.0342	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0002896	Neoplasm of the liver	2	96	1.47	0.0349	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0003510	Severe short stature	2	97	1.46	0.0356	9606.ENSP00000310520,9606.ENSP00000364649	ERCC4,SDHB
Monarch	HP:0002354	Memory impairment	2	98	1.46	0.0362	9606.ENSP00000257290,9606.ENSP00000358918	PDGFRA,SUFU
Monarch	HP:0003270	Abdominal distention	2	99	1.45	0.0369	9606.ENSP00000257290,9606.ENSP00000257430	PDGFRA,APC
Monarch	HP:0000786	Primary amenorrhea	2	100	1.45	0.0375	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0000479	Abnormal retinal morphology	4	836	0.83	0.0376	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000364649	APC,NTRK2,ERCC4,SDHB
Monarch	HP:0001751	Vestibular dysfunction	2	101	1.45	0.0381	9606.ENSP00000358918,9606.ENSP00000364649	SUFU,SDHB
Monarch	HP:0000045	Abnormality of the scrotum	2	102	1.44	0.0388	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0410263	Brain imaging abnormality	2	102	1.44	0.0388	9606.ENSP00000358918,9606.ENSP00000364649	SUFU,SDHB
Monarch	HP:0000062	Ambiguous genitalia	2	106	1.42	0.0416	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0000824	Decreased response to growth hormone stimulation test	2	107	1.42	0.0423	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0003251	Male infertility	2	110	1.41	0.0446	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0011799	Abnormality of facial soft tissue	3	411	1.01	0.0451	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649	ERCC4,SUFU,SDHB
Monarch	HP:0040202	Abnormal consumption behavior	2	111	1.4	0.0453	9606.ENSP00000277120,9606.ENSP00000360141	NTRK2,GNAS
Monarch	HP:0002015	Dysphagia	3	413	1.01	0.0455	9606.ENSP00000257290,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,AR,SDHB
Monarch	HP:0002509	Limb hypertonia	2	112	1.4	0.0459	9606.ENSP00000277120,9606.ENSP00000364649	NTRK2,SDHB
Monarch	HP:0001252	Hypotonia	5	1505	0.67	0.0464	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000364649	NTRK2,ERCC4,SUFU,AR,SDHB
DISEASES	DOID:0050686	Organ system cancer	10	757	1.27	2.51e-08	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649,9606.ENSP00000382423,9606.ENSP00000418960	PDGFRA,APC,BRIP1,NTRK2,SUFU,GNAS,AR,SDHB,MAP3K1,BRCA1
DISEASES	DOID:13636	Fanconi anemia	5	25	2.45	2.51e-08	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
DISEASES	DOID:14566	Disease of cellular proliferation	11	1101	1.15	2.51e-08	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649,9606.ENSP00000382423,9606.ENSP00000418960,9606.ENSP00000500891	PDGFRA,APC,BRIP1,NTRK2,SUFU,GNAS,AR,SDHB,MAP3K1,BRCA1,MUTYH
DISEASES	DOID:7	Disease of anatomical entity	14	4798	0.61	1.73e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649,9606.ENSP00000382423,9606.ENSP00000418960,9606.ENSP00000500891	PDGFRA,APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,GNAS,AR,SDHB,MAP3K1,BRCA1,MUTYH
