# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FBXW7	ENSG00000109670	ENST00000604872	protein_coding	0	0	2	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBXW7	ENSG00000109670	ENST00000605042	protein_coding	0	0	2	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBXW7	ENSG00000109670	ENST00000642901	protein_coding	0	0	1	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
FBXW7	ENSG00000109670	ENST00000643834	protein_coding	0	0	1	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
FBXW7	ENSG00000109670	ENST00000647166	protein_coding	0	0	1	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
FGF19	ENSG00000162344	ENST00000294312	protein_coding	0	1	2	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000326324	protein_coding	0	2	1	28	0	0	0	0	0	0	0	0	29	1	0	0	1	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000335922	protein_coding	0	3	1	27	0	0	0	0	0	0	0	0	28	1	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000341462	protein_coding	0	3	1	27	0	0	0	0	0	0	0	0	28	1	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000356207	protein_coding	0	2	1	28	0	0	0	0	0	0	0	0	29	1	0	0	1	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000397091	protein_coding	0	3	1	27	0	0	0	0	0	0	0	0	28	1	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000397103	protein_coding	0	2	1	21	0	0	0	0	0	0	0	0	14	1	0	0	1	0	0	0	1	8
FGFR1	ENSG00000077782	ENST00000397108	protein_coding	0	3	1	27	0	0	0	0	0	0	0	0	28	1	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000397113	protein_coding	0	3	1	27	0	0	0	0	0	0	0	0	28	1	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000413133	protein_coding	0	1	0	20	0	0	0	0	0	0	4	0	16	0	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000425967	protein_coding	0	3	1	27	0	0	0	0	0	0	0	0	28	1	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000434187	protein_coding	0	0	0	22	0	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0	3
FGFR1	ENSG00000077782	ENST00000440174	protein_coding	0	1	0	16	0	1	1	0	0	0	1	0	9	0	0	0	0	0	0	0	0	5
FGFR1	ENSG00000077782	ENST00000447712	protein_coding	0	3	1	27	0	0	0	0	0	0	0	0	28	1	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000525001	protein_coding	0	1	0	21	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	1	0
FGFR1	ENSG00000077782	ENST00000526742	protein_coding	0	0	0	22	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000529552	protein_coding	0	0	0	22	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000530568	protein_coding	0	0	0	22	0	0	0	0	0	0	3	0	16	0	0	0	0	0	0	0	0	3
FGFR1	ENSG00000077782	ENST00000532791	protein_coding	0	3	1	27	0	0	0	0	0	0	0	0	28	1	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000533668	protein_coding	0	0	0	23	0	0	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0
FGFR1	ENSG00000077782	ENST00000683765	protein_coding	0	3	2	26	0	0	0	0	0	0	0	0	27	2	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000683815	protein_coding	0	3	1	27	0	0	0	0	0	0	0	0	28	1	0	0	1	0	0	0	2	0
FGFR1	ENSG00000077782	ENST00000684654	protein_coding	0	2	1	28	0	0	0	0	0	0	0	0	29	1	0	0	1	0	0	0	1	0
FGFR2	ENSG00000066468	ENST00000336553	protein_coding	1	2	1	36	0	1	3	0	0	0	9	1	24	1	0	0	1	0	0	0	1	0
FGFR2	ENSG00000066468	ENST00000346997	protein_coding	1	1	1	36	0	0	0	0	0	0	2	1	19	1	0	0	1	0	0	0	1	15
FGFR2	ENSG00000066468	ENST00000351936	protein_coding	1	1	1	36	2	0	3	0	0	0	0	1	22	1	0	0	1	0	0	0	1	9
FGFR2	ENSG00000066468	ENST00000356226	protein_coding	1	2	1	36	2	1	3	0	0	0	0	1	31	1	0	0	1	0	0	0	1	0
FGFR2	ENSG00000066468	ENST00000357555	protein_coding	1	2	1	35	1	0	1	0	0	0	0	1	27	1	0	0	1	0	0	0	2	6
FGFR2	ENSG00000066468	ENST00000358487	protein_coding	1	2	1	36	2	1	3	0	0	0	0	1	31	1	0	0	1	0	0	0	1	0
FGFR2	ENSG00000066468	ENST00000359354	protein_coding	0	1	0	16	0	1	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
FGFR2	ENSG00000066468	ENST00000360144	protein_coding	1	1	2	36	0	1	3	0	0	0	5	1	28	2	0	0	1	0	0	0	0	0
FGFR2	ENSG00000066468	ENST00000369056	protein_coding	1	0	2	36	0	0	0	0	0	0	5	1	16	2	0	0	1	0	0	0	0	15
FGFR2	ENSG00000066468	ENST00000369058	protein_coding	1	1	2	36	0	1	3	0	0	0	9	1	24	2	0	0	1	0	0	0	0	0
FGFR2	ENSG00000066468	ENST00000369059	protein_coding	1	1	2	36	0	1	3	0	0	0	2	1	31	2	0	0	1	0	0	0	0	0
FGFR2	ENSG00000066468	ENST00000369060	protein_coding	1	1	1	37	1	1	3	0	0	0	1	1	32	1	0	0	1	0	0	0	0	0
FGFR2	ENSG00000066468	ENST00000369061	protein_coding	1	0	1	37	2	0	0	0	0	0	0	1	20	1	0	0	1	0	0	0	0	15
FGFR2	ENSG00000066468	ENST00000429361	protein_coding	1	0	1	19	0	0	0	0	0	0	2	1	14	1	0	0	1	0	0	0	0	3
FGFR2	ENSG00000066468	ENST00000457416	protein_coding	1	1	2	36	0	1	3	0	0	0	2	1	31	2	0	0	1	0	0	0	0	0
FGFR2	ENSG00000066468	ENST00000478859	protein_coding	1	1	1	20	2	0	1	0	0	0	0	1	17	1	0	0	1	0	0	0	1	0
FGFR2	ENSG00000066468	ENST00000611527	protein_coding	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
FGFR2	ENSG00000066468	ENST00000613048	protein_coding	1	2	1	36	2	1	3	0	0	0	0	1	31	1	0	0	1	0	0	0	1	0
FGFR2	ENSG00000066468	ENST00000613324	protein_coding	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
FGFR2	ENSG00000066468	ENST00000638709	protein_coding	1	1	1	21	2	1	1	0	0	0	0	1	18	1	0	0	1	0	0	0	0	0
FGFR2	ENSG00000066468	ENST00000682550	protein_coding	1	1	1	36	2	0	0	0	0	0	0	1	27	1	0	0	1	0	0	0	1	7
FGFR2	ENSG00000066468	ENST00000682772	protein_coding	1	1	1	21	2	1	1	0	0	0	0	1	18	1	0	0	1	0	0	0	0	0
FGFR2	ENSG00000066468	ENST00000683035	protein_coding	0	1	0	16	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
FGFR2	ENSG00000066468	ENST00000683211	protein_coding	1	2	1	36	2	1	9	0	0	0	0	1	19	1	0	0	1	0	0	0	1	6
FGFR2	ENSG00000066468	ENST00000684153	protein_coding	1	2	1	36	2	1	3	0	0	0	0	1	31	1	0	0	1	0	0	0	1	0
FGFR3	ENSG00000068078	ENST00000340107	protein_coding	4	5	8	9	1	0	0	0	0	0	1	3	8	8	0	0	4	1	0	0	3	1
FGFR3	ENSG00000068078	ENST00000352904	protein_coding	3	4	7	12	0	0	0	0	0	0	2	2	11	7	0	0	4	1	0	0	2	1
FGFR3	ENSG00000068078	ENST00000412135	protein_coding	4	5	8	9	1	0	0	0	0	0	1	3	8	8	0	0	4	1	0	0	3	1
FGFR3	ENSG00000068078	ENST00000440486	protein_coding	4	5	8	9	1	0	0	0	0	0	1	3	8	8	0	0	4	1	0	0	3	1
FGFR3	ENSG00000068078	ENST00000481110	protein_coding	4	6	7	9	1	0	0	0	0	0	1	3	8	7	0	0	3	1	0	0	4	1
FGFR3	ENSG00000068078	ENST00000507588	protein_coding	0	0	1	23	0	0	0	0	0	0	12	0	3	1	0	0	1	0	0	0	0	8
FGFR4	ENSG00000160867	ENST00000292408	protein_coding	0	3	4	13	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	3	0
FGFR4	ENSG00000160867	ENST00000393637	protein_coding	0	3	4	13	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	3	0
FGFR4	ENSG00000160867	ENST00000393648	protein_coding	0	2	4	14	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0	0	2	0
FGFR4	ENSG00000160867	ENST00000502906	protein_coding	0	3	4	13	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	3	0
FGFR4	ENSG00000160867	ENST00000503708	protein_coding	0	0	3	12	0	0	0	0	0	0	11	0	1	3	0	0	0	0	0	0	0	0
FGFR4	ENSG00000160867	ENST00000510911	protein_coding	0	0	2	11	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0
FGFR4	ENSG00000160867	ENST00000511076	protein_coding	0	2	0	18	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	2	7
FGFR4	ENSG00000160867	ENST00000513166	protein_coding	0	0	3	10	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0
FGFR4	ENSG00000160867	ENST00000514472	protein_coding	0	0	3	10	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0
FH	ENSG00000091483	ENST00000366560	protein_coding	1	2	0	3	1	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	1	0
FH	ENSG00000091483	ENST00000683521	protein_coding	1	1	0	4	0	0	0	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0
FKBP3	ENSG00000100442	ENST00000216330	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FKBP3	ENSG00000100442	ENST00000396062	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FLCN	ENSG00000154803	ENST00000285071	protein_coding	3	0	2	10	1	0	0	0	0	0	0	2	9	2	0	0	1	1	0	0	0	0
FLCN	ENSG00000154803	ENST00000389169	protein_coding	0	0	2	7	1	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0	0
FLCN	ENSG00000154803	ENST00000417064	protein_coding	0	0	1	6	0	0	0	0	0	0	2	0	4	1	0	0	0	0	0	0	0	0
FLCN	ENSG00000154803	ENST00000461699	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
FLI1	ENSG00000151702	ENST00000281428	protein_coding	0	0	1	9	0	0	1	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
FLI1	ENSG00000151702	ENST00000344954	protein_coding	0	0	1	9	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0
FLI1	ENSG00000151702	ENST00000527767	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
FLI1	ENSG00000151702	ENST00000527786	protein_coding	0	0	1	9	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0
FLI1	ENSG00000151702	ENST00000534087	protein_coding	0	0	1	9	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0
FLT3	ENSG00000122025	ENST00000241453	protein_coding	1	0	0	7	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0
FNDC8	ENSG00000073598	ENST00000158009	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FUS	ENSG00000089280	ENST00000254108	protein_coding	2	1	3	13	1	0	0	0	0	0	0	2	13	3	0	0	1	0	0	0	0	0
FUS	ENSG00000089280	ENST00000380244	protein_coding	2	1	3	13	1	0	0	0	0	0	0	2	13	3	0	0	1	0	0	0	0	0
FUS	ENSG00000089280	ENST00000568685	protein_coding	2	1	3	13	1	0	0	0	0	0	0	2	13	3	0	0	1	0	0	0	0	0
GAS2	ENSG00000148935	ENST00000528582	protein_coding	0	1	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GDPD3	ENSG00000102886	ENST00000406256	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GNA11	ENSG00000088256	ENST00000078429	protein_coding	2	0	1	7	0	0	0	0	0	0	0	1	7	1	0	0	0	1	0	0	0	0
GNA11	ENSG00000088256	ENST00000587636	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4
GNA11	ENSG00000088256	ENST00000588401	protein_coding	0	0	0	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5
GNAQ	ENSG00000156052	ENST00000286548	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
GNAQ	ENSG00000156052	ENST00000411677	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000265620	protein_coding	0	0	4	4	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000306090	protein_coding	0	0	3	15	0	0	0	0	0	0	1	0	12	3	0	0	0	0	0	0	0	2
GNAS	ENSG00000087460	ENST00000306120	protein_coding	0	3	3	2	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	3	0
GNAS	ENSG00000087460	ENST00000313949	protein_coding	0	1	1	16	4	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000338783	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000349036	protein_coding	0	2	8	6	1	0	0	0	0	0	0	0	6	8	0	0	1	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000354359	protein_coding	0	0	4	4	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000371075	protein_coding	0	1	1	16	4	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000371081	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000371085	protein_coding	0	0	4	4	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000371095	protein_coding	0	0	4	4	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000371098	protein_coding	0	1	1	11	0	0	0	0	0	0	1	0	10	1	0	0	0	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000371100	protein_coding	0	2	8	6	1	0	0	0	0	0	0	0	6	8	0	0	1	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000371102	protein_coding	0	2	8	6	1	0	0	0	0	0	0	0	6	8	0	0	1	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000419558	protein_coding	0	1	1	16	4	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000423897	protein_coding	0	2	5	4	0	0	0	0	0	0	1	0	4	5	0	0	1	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000453292	protein_coding	0	1	1	16	4	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000461152	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000462499	protein_coding	0	0	3	15	1	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	2
GNAS	ENSG00000087460	ENST00000464788	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000464960	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000467227	protein_coding	0	0	3	15	1	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	2
GNAS	ENSG00000087460	ENST00000467321	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000468895	protein_coding	0	0	4	4	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000469431	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000470512	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000472183	protein_coding	0	0	3	15	1	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	2
GNAS	ENSG00000087460	ENST00000476935	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	1
GNAS	ENSG00000087460	ENST00000477931	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000478585	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000480232	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000480975	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000481039	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000482112	protein_coding	0	0	3	15	1	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	2
GNAS	ENSG00000087460	ENST00000484504	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000485673	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000488546	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000488652	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	1
GNAS	ENSG00000087460	ENST00000491348	protein_coding	0	0	0	13	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	2
GNAS	ENSG00000087460	ENST00000492907	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	1
GNAS	ENSG00000087460	ENST00000493744	protein_coding	0	0	0	13	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	2
GNAS	ENSG00000087460	ENST00000603546	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	1
GNAS	ENSG00000087460	ENST00000604005	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000656419	protein_coding	0	0	2	4	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2
GNAS	ENSG00000087460	ENST00000657090	protein_coding	0	0	3	15	1	0	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000663479	protein_coding	0	0	3	15	1	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	2
GNAS	ENSG00000087460	ENST00000667293	protein_coding	0	0	3	5	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000676826	protein_coding	0	2	8	6	1	0	0	0	0	0	0	0	6	8	0	0	1	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000682803	protein_coding	0	0	3	5	1	0	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000683015	protein_coding	0	0	0	8	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
GPC3	ENSG00000147257	ENST00000370818	protein_coding	1	0	3	8	0	0	0	1	0	0	0	0	8	2	0	0	0	1	0	0	0	0
GPC3	ENSG00000147257	ENST00000394299	protein_coding	1	0	3	8	0	0	0	1	0	0	0	0	8	2	0	0	0	1	0	0	0	0
GPC3	ENSG00000147257	ENST00000406757	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1
GPC3	ENSG00000147257	ENST00000631057	protein_coding	1	0	2	9	0	0	0	1	0	0	0	0	9	1	0	0	0	1	0	0	0	0
GPC3	ENSG00000147257	ENST00000689310	protein_coding	1	0	2	9	0	0	0	1	0	0	0	0	9	1	0	0	0	1	0	0	0	0
GPC3	ENSG00000147257	ENST00000692084	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1
GPSM3	ENSG00000213654	ENST00000375040	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
GPSM3	ENSG00000213654	ENST00000375043	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
GPSM3	ENSG00000213654	ENST00000487761	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
GPSM3	ENSG00000213654	ENST00000619085	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
GPT	ENSG00000167701	ENST00000394955	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
GPT	ENSG00000167701	ENST00000528431	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
H2AC4	ENSG00000278463	ENST00000615868	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
H3C2	ENSG00000286522	ENST00000621411	protein_coding	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
H4C2	ENSG00000278705	ENST00000377745	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HACD1	ENSG00000165996	ENST00000361271	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
HACD1	ENSG00000165996	ENST00000466335	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
HDAC1	ENSG00000116478	ENST00000373548	protein_coding	1	1	2	5	0	0	0	0	0	0	0	1	5	2	0	0	0	0	0	0	1	0
HDAC1	ENSG00000116478	ENST00000428704	protein_coding	0	0	0	9	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0
HOXB13	ENSG00000159184	ENST00000290295	protein_coding	0	1	3	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0
HPDL	ENSG00000186603	ENST00000334815	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
HRAS	ENSG00000174775	ENST00000311189	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
HRAS	ENSG00000174775	ENST00000397594	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
HRAS	ENSG00000174775	ENST00000397596	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
HRAS	ENSG00000174775	ENST00000417302	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
HRAS	ENSG00000174775	ENST00000451590	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
HRAS	ENSG00000174775	ENST00000468682	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
HSF5	ENSG00000176160	ENST00000323777	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IDH1	ENSG00000138413	ENST00000345146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IDH1	ENSG00000138413	ENST00000415282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IDH1	ENSG00000138413	ENST00000415913	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IDH1	ENSG00000138413	ENST00000417583	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IDH1	ENSG00000138413	ENST00000446179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IDH1	ENSG00000138413	ENST00000451391	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IFI30	ENSG00000216490	ENST00000597802	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGBP1P2	ENSG00000266826	ENST00000583666	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ILDR1	ENSG00000145103	ENST00000273691	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
ILDR1	ENSG00000145103	ENST00000344209	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
ILDR1	ENSG00000145103	ENST00000393631	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
JAK2	ENSG00000096968	ENST00000381652	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
JAK2	ENSG00000096968	ENST00000636127	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
KCNMB3	ENSG00000171121	ENST00000485523	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000377967	protein_coding	1	4	2	7	0	0	1	0	0	0	0	1	9	2	0	0	3	0	0	0	1	0
KDM6A	ENSG00000147050	ENST00000382899	protein_coding	1	4	2	7	0	0	1	0	0	0	0	1	9	2	0	0	3	0	0	0	1	0
KDM6A	ENSG00000147050	ENST00000414389	protein_coding	1	3	2	4	0	0	0	0	0	0	0	1	7	2	0	0	3	0	0	0	0	0
