# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SMAD4	ENSG00000141646	ENST00000398417	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMAD4	ENSG00000141646	ENST00000588745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMAD4	ENSG00000141646	ENST00000593223	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMARCA4	ENSG00000127616	ENST00000344626	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000429416	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000444061	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000538456	protein_coding	0	0	1	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000541122	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000586985	protein_coding	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
SMARCA4	ENSG00000127616	ENST00000589677	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000590574	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000591545	protein_coding	1	1	3	4	0	0	0	0	1	2	1	2	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000592158	protein_coding	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
SMARCA4	ENSG00000127616	ENST00000642350	protein_coding	1	1	3	4	0	0	0	1	1	0	1	3	1	0	0	0	0	0	1	1
SMARCA4	ENSG00000127616	ENST00000642508	protein_coding	0	0	2	4	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	1
SMARCA4	ENSG00000127616	ENST00000642628	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000642726	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000643208	protein_coding	1	1	3	4	0	0	0	1	1	0	1	3	1	0	0	0	0	0	1	1
SMARCA4	ENSG00000127616	ENST00000643296	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000643534	protein_coding	0	1	3	4	0	0	0	1	1	0	0	3	1	0	0	0	0	0	1	1
SMARCA4	ENSG00000127616	ENST00000643549	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000643857	protein_coding	0	1	3	5	0	0	0	1	1	0	0	3	1	0	0	0	0	0	1	2
SMARCA4	ENSG00000127616	ENST00000643995	protein_coding	1	1	4	4	0	0	0	1	1	0	1	3	2	0	0	0	0	0	1	1
SMARCA4	ENSG00000127616	ENST00000644065	protein_coding	1	1	4	3	0	0	0	1	1	0	1	3	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000644737	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000644760	protein_coding	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000644963	protein_coding	1	1	4	3	0	0	0	1	1	0	1	3	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000645236	protein_coding	0	0	1	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
SMARCA4	ENSG00000127616	ENST00000645460	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000646183	protein_coding	0	1	3	5	0	0	0	1	1	0	0	3	1	0	0	0	0	0	1	2
SMARCA4	ENSG00000127616	ENST00000646484	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000646510	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000646513	protein_coding	0	1	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000646693	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000646746	protein_coding	0	1	3	4	0	0	0	1	1	0	0	3	1	0	0	0	0	0	1	1
SMARCA4	ENSG00000127616	ENST00000647230	protein_coding	1	1	4	4	0	0	0	1	1	0	1	4	2	0	0	0	0	0	1	0
SMARCA4	ENSG00000127616	ENST00000647268	protein_coding	0	1	3	5	0	0	0	1	1	0	0	3	1	0	0	0	0	0	1	2
SMO	ENSG00000128602	ENST00000249373	protein_coding	3	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
SNCAIP	ENSG00000064692	ENST00000261367	protein_coding	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
SNCAIP	ENSG00000064692	ENST00000261368	protein_coding	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
SNCAIP	ENSG00000064692	ENST00000506272	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SNCAIP	ENSG00000064692	ENST00000508681	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SNCAIP	ENSG00000064692	ENST00000509154	protein_coding	0	1	0	2	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0
SNCAIP	ENSG00000064692	ENST00000514467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SNCAIP	ENSG00000064692	ENST00000514497	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SOCS3	ENSG00000184557	ENST00000330871	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SOCS3	ENSG00000184557	ENST00000587578	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOS1	ENSG00000115904	ENST00000395038	protein_coding	3	1	1	5	0	0	0	0	0	0	2	5	1	0	0	0	0	1	1	0
SOS1	ENSG00000115904	ENST00000402219	protein_coding	3	1	1	5	0	0	0	0	0	0	2	5	1	0	0	0	0	1	1	0
SOS1	ENSG00000115904	ENST00000451331	protein_coding	0	0	0	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
SOS1	ENSG00000115904	ENST00000685279	protein_coding	2	1	1	3	0	0	0	0	0	0	2	3	1	0	0	0	0	0	1	0
SOS1	ENSG00000115904	ENST00000691229	protein_coding	2	1	1	5	0	0	0	0	0	0	1	5	1	0	0	0	0	1	1	0
SOS1	ENSG00000115904	ENST00000692089	protein_coding	2	1	1	6	0	0	0	0	0	0	1	6	1	0	0	0	0	1	1	0
SOS1	ENSG00000115904	ENST00000692227	protein_coding	1	1	0	4	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	1
SPEN	ENSG00000065526	ENST00000375759	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
SPEN	ENSG00000065526	ENST00000673875	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPRED1	ENSG00000166068	ENST00000299084	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SPRED1	ENSG00000166068	ENST00000561317	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SRC	ENSG00000197122	ENST00000358208	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SRC	ENSG00000197122	ENST00000373558	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SRC	ENSG00000197122	ENST00000373567	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SRC	ENSG00000197122	ENST00000373578	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SRC	ENSG00000197122	ENST00000692112	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SRC	ENSG00000197122	ENST00000692423	protein_coding	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
STAT3	ENSG00000168610	ENST00000264657	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000389272	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000404395	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000585517	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000588969	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000677002	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000677030	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000677152	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000677421	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000677442	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000677479	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000677603	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000677723	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678043	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678044	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678048	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678535	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678572	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678674	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678792	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678827	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678905	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678906	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678913	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000678960	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000679014	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000679166	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STAT3	ENSG00000168610	ENST00000679185	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
STK11	ENSG00000118046	ENST00000326873	protein_coding	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
STK11	ENSG00000118046	ENST00000585465	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
STK11	ENSG00000118046	ENST00000585748	protein_coding	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
STK11	ENSG00000118046	ENST00000585851	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
STK11	ENSG00000118046	ENST00000652231	protein_coding	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
SUFU	ENSG00000107882	ENST00000369899	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SUFU	ENSG00000107882	ENST00000369902	protein_coding	0	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SUFU	ENSG00000107882	ENST00000423559	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TAS2R38	ENSG00000257138	ENST00000547270	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TET2	ENSG00000168769	ENST00000305737	protein_coding	1	2	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0
TET2	ENSG00000168769	ENST00000380013	protein_coding	1	3	4	1	0	0	0	2	0	0	1	1	2	0	0	0	0	0	3	0
TET2	ENSG00000168769	ENST00000413648	protein_coding	1	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0
TET2	ENSG00000168769	ENST00000513237	protein_coding	1	3	4	1	0	0	0	2	0	0	1	1	2	0	0	0	0	0	3	0
TET2	ENSG00000168769	ENST00000514870	protein_coding	0	1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
TET2	ENSG00000168769	ENST00000540549	protein_coding	1	3	4	1	0	0	0	2	0	0	1	1	2	0	0	0	0	0	3	0
TMPRSS2	ENSG00000184012	ENST00000332149	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000398585	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000424093	protein_coding	0	0	0	15	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000454499	protein_coding	0	0	0	15	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000455813	protein_coding	0	0	0	12	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000458356	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000676973	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000678171	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000678348	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000678743	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000679016	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000679054	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000679263	protein_coding	0	0	0	15	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TNFAIP3	ENSG00000118503	ENST00000237289	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TNFAIP3	ENSG00000118503	ENST00000420009	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TNFAIP3	ENSG00000118503	ENST00000421450	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
TNFAIP3	ENSG00000118503	ENST00000433680	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TNFAIP3	ENSG00000118503	ENST00000612899	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TNFRSF14	ENSG00000157873	ENST00000355716	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TNFRSF14	ENSG00000157873	ENST00000409119	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TNFRSF14	ENSG00000157873	ENST00000426449	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TNFRSF14	ENSG00000157873	ENST00000434817	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TNFRSF14	ENSG00000157873	ENST00000435221	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TNFRSF14	ENSG00000157873	ENST00000451778	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TNFRSF14	ENSG00000157873	ENST00000482602	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TOP2B	ENSG00000077097	ENST00000264331	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TOP2B	ENSG00000077097	ENST00000435706	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TP53	ENSG00000141510	ENST00000359597	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TP53	ENSG00000141510	ENST00000413465	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
TRAF2	ENSG00000127191	ENST00000247668	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRRAP	ENSG00000196367	ENST00000355540	protein_coding	0	4	2	5	1	0	0	0	0	0	0	4	2	0	0	0	0	0	4	0
TRRAP	ENSG00000196367	ENST00000359863	protein_coding	0	4	2	5	1	0	0	0	0	0	0	4	2	0	0	0	0	0	4	0
TRRAP	ENSG00000196367	ENST00000446306	protein_coding	0	4	2	5	1	0	0	0	0	0	0	4	2	0	0	0	0	0	4	0
TRRAP	ENSG00000196367	ENST00000456197	protein_coding	0	4	2	5	1	0	0	0	0	0	0	4	2	0	0	0	0	0	4	0
TRRAP	ENSG00000196367	ENST00000628380	protein_coding	0	4	2	5	1	0	0	0	0	0	0	4	2	0	0	0	0	0	4	0
TYK2	ENSG00000105397	ENST00000264818	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
TYK2	ENSG00000105397	ENST00000524462	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
TYK2	ENSG00000105397	ENST00000525220	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TYK2	ENSG00000105397	ENST00000525621	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
TYK2	ENSG00000105397	ENST00000525976	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TYK2	ENSG00000105397	ENST00000529370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TYK2	ENSG00000105397	ENST00000530560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
UBR5	ENSG00000104517	ENST00000220959	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
UBR5	ENSG00000104517	ENST00000518205	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
UBR5	ENSG00000104517	ENST00000520539	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
UBR5	ENSG00000104517	ENST00000521566	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
UBR5	ENSG00000104517	ENST00000521922	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
VHL	ENSG00000134086	ENST00000256474	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
VHL	ENSG00000134086	ENST00000345392	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
WT1	ENSG00000184937	ENST00000332351	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
WT1	ENSG00000184937	ENST00000379079	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
WT1	ENSG00000184937	ENST00000448076	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
WT1	ENSG00000184937	ENST00000452863	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
WT1	ENSG00000184937	ENST00000527882	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
WT1	ENSG00000184937	ENST00000530998	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
WT1	ENSG00000184937	ENST00000639563	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
WT1	ENSG00000184937	ENST00000640146	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
YES1	ENSG00000176105	ENST00000314574	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YES1	ENSG00000176105	ENST00000577961	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YES1	ENSG00000176105	ENST00000584307	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ZMYM3	ENSG00000147130	ENST00000314425	protein_coding	2	0	1	4	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0
ZMYM3	ENSG00000147130	ENST00000373978	protein_coding	0	0	1	4	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0
ZMYM3	ENSG00000147130	ENST00000373981	protein_coding	1	0	1	3	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0
ZMYM3	ENSG00000147130	ENST00000373982	protein_coding	1	0	1	3	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0
ZMYM3	ENSG00000147130	ENST00000373984	protein_coding	2	0	1	4	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0
ZMYM3	ENSG00000147130	ENST00000373988	protein_coding	2	0	1	4	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0
ZMYM3	ENSG00000147130	ENST00000373998	protein_coding	2	0	1	4	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0
ZNF710	ENSG00000140548	ENST00000268154	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
